"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"700","344cf899ac0f98a560fbca7d983e8a8f","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.93,"Clostridiales",0.93,"Lachnospiraceae",0.88,NA,0.35
"701","3a02d6666770a0940d01d69edc316369","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",1
"702","4213755d63ce6df885769afe4855c539","Bacteria",0.98,NA,0.54,NA,0.46,NA,0.46,NA,0.19,NA,0.19
"703","49a9393b29e45744b73e98fb42b2143a","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.97,"Lachnospiraceae",0.92,NA,0.33
"704","49af96542bf527b447d5f1e0ad19cbc9","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.81,"Clostridiales",0.8,NA,0.67,NA,0.32
"705","4f50d851e766f1a29da349192aad4e69","Bacteria",1,"Proteobacteria",0.99,"Gammaproteobacteria",0.99,"Aeromonadales",0.97,"Succinivibrionaceae",0.97,"Succinivibrio",0.88
"706","507d182efe5cdf3df15b2f07ad5b8540","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.96,"Clostridiales",0.93,"Lachnospiraceae",0.9,NA,0.48
"707","5265946cf226176cc13665dd1ebf1c85","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Coriobacteriales",1,"Coriobacteriaceae",1,"Olsenella",1
"708","58dd614b48080e0ae7966e3714645edf","Bacteria",0.99,"Firmicutes",0.94,"Clostridia",0.94,"Clostridiales",0.93,"Lachnospiraceae",0.92,NA,0.41
"709","6346139dea25fe0bb59463420ee40aef","Bacteria",1,"Bacteroidetes",1,"Bacteroidia",0.95,"Bacteroidales",0.95,NA,0.68,NA,0.68
"710","6d23eb92b35f48ee58b22fb0f3706711","Bacteria",0.99,"Bacteroidetes",0.94,"Bacteroidia",0.89,"Bacteroidales",0.89,"Prevotellaceae",0.87,NA,0.46
"711","6db52495f183710c830bf35c7ce13e09","Bacteria",1,NA,0.78,NA,0.5,NA,0.5,NA,0.5,NA,0.43
"712","6eb9d56128b893525266552292189e89","Bacteria",1,NA,0.55,NA,0.54,NA,0.54,NA,0.29,NA,0.29
"713","7582fceb15761ab3d95a359967c70755","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.52
"714","791de4508db4addc1a69c7f4c7134a9b","Bacteria",0.99,NA,0.66,NA,0.43,NA,0.42,NA,0.17,NA,0.15
"715","7d766a76780be1fb510117816b0715ff","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.85,"Clostridiales",0.84,NA,0.63,NA,0.36
"716","7e7b724224201275a2488687685ea6ec","Bacteria",1,NA,0.77,NA,0.64,NA,0.55,NA,0.18,NA,0.16
"717","7e93b0695cf7128bc29ede9caaa01382","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",0.99,"Lachnospiraceae",0.97,NA,0.12
"718","856994e82f76dd73d58e21216f55dfba","Bacteria",0.99,"Bacteroidetes",0.97,"Bacteroidia",0.95,"Bacteroidales",0.95,"Prevotellaceae",0.94,"Prevotella",0.9
"719","8a42d38e035025218ee7c722155cba7d","Bacteria",0.96,NA,0.6,NA,0.59,NA,0.59,NA,0.52,NA,0.52
"720","8b076da16606d07e648dc84657872639","Bacteria",1,NA,0.41,NA,0.31,NA,0.31,NA,0.17,NA,0.14
"721","96076cdf7a992d7d8ecbad09a5a384ca","Bacteria",0.99,"Firmicutes",0.96,"Negativicutes",0.95,"Selenomonadales",0.95,"Veillonellaceae",0.8,NA,0.25
"722","9b5b050cf45966aec9f2dd7567b2cd56","Bacteria",1,"Bacteroidetes",0.92,"Bacteroidia",0.83,"Bacteroidales",0.83,NA,0.26,NA,0.26
"723","9ea1a327585c9cd0ba68157399f228ba","Bacteria",0.98,NA,0.6,NA,0.59,NA,0.59,NA,0.34,NA,0.34
"724","9fdda6cee6dd458993be044200fee524","Bacteria",1,NA,0.4,NA,0.4,NA,0.4,NA,0.32,NA,0.32
"725","a8c488e68565dea851ac50bb893da72c","Bacteria",1,NA,0.64,NA,0.62,NA,0.62,NA,0.25,NA,0.25
"726","aa3badbd3df4f55e078158f90e262186","Bacteria",1,NA,0.5,NA,0.43,NA,0.43,NA,0.08,NA,0.04
"727","ab18bffc2c5d07a830a6f43428f59867","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,NA,0.79,NA,0.35
"728","ac8b66708f55b67cdefb3270a885b7a3","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.97,NA,0.79,NA,0.75
"729","b12b32ba52149426c0f86ba65229b698","Bacteria",1,"Bacteroidetes",1,NA,0.5,NA,0.5,NA,0.23,NA,0.23
"730","b29594639e8dfaa48c53bda5d7c1517b","Bacteria",0.97,NA,0.67,NA,0.44,NA,0.43,NA,0.12,NA,0.01
"731","b3d327bef33428b14df53880cc28ddc2","Bacteria",0.99,NA,0.62,NA,0.16,NA,0.16,NA,0.16,NA,0
"732","b4c1553541bac837d3747155cc5bcd75","Bacteria",1,NA,0.47,NA,0.44,NA,0.44,NA,0.41,NA,0.36
"733","b79ebeeea3a244a00b075d0f78d0eec6","Bacteria",0.99,"Bacteroidetes",0.92,NA,0.76,NA,0.76,NA,0.5,NA,0.27
"734","beb37ddbaca3a94c4d2ca02c1922ffb9","Bacteria",0.95,NA,0.56,NA,0.46,NA,0.46,NA,0.38,NA,0.23
"735","bf988c23b8c4c4b49cacf464be833344","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.95,"Clostridiales",0.95,NA,0.7,NA,0.65
"736","c061a67d7cc6b5522a99ee9942da5e08","Bacteria",0.97,NA,0.51,NA,0.25,NA,0.25,NA,0.16,NA,0.07
"737","c33a96042f64a9ad535bc8a0840c0b18","Bacteria",1,"Bacteroidetes",0.88,NA,0.39,NA,0.39,NA,0.35,NA,0.22
"738","cc3dafe21db04dd1677b5835b06c839a","Bacteria",0.97,NA,0.55,NA,0.39,NA,0.37,NA,0.08,NA,0.08
"739","ce3bd54d2e1f3b9193ec473b4e0b8678","Bacteria",1,NA,0.72,NA,0.66,NA,0.63,NA,0.28,NA,0.07
"740","d36e336f3138ced4f9345dae1361e272","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.96,NA,0.17
"741","d4dd8efeda1557162c0284183a0481d0","Bacteria",0.97,NA,0.58,NA,0.42,NA,0.42,NA,0.39,NA,0.09
"742","d6427d84d844adf6ac155d29fde25f15","Bacteria",0.99,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.96,"Lachnospiraceae",0.88,NA,0.21
"743","d6622e76a830b5d7e8a0bba75381cfad","Bacteria",0.98,NA,0.29,NA,0.29,NA,0.29,NA,0.29,NA,0.29
"744","dd7c4148235e0dc9cd42dc0b55109be8","Bacteria",1,NA,0.59,NA,0.15,NA,0.14,NA,0.12,NA,0.12
"745","de5d743f542c2179409503d4009e0ffa","Bacteria",1,"Bacteroidetes",0.93,"Bacteroidia",0.88,"Bacteroidales",0.88,NA,0.66,NA,0.66
"746","e025a51697d31ffc18fc1ed8e04430be","Bacteria",0.95,NA,0.77,NA,0.66,NA,0.66,NA,0.62,NA,0.4
"747","e42a29c9b2e9559c37418659e21f601c","Bacteria",1,NA,0.77,NA,0.47,NA,0.47,NA,0.17,NA,0.06
"748","f212e4e15d396c548252098aa1020324","Bacteria",1,"Synergistetes",0.84,"Synergistia",0.84,"Synergistales",0.84,"Synergistaceae",0.84,NA,0.5
"749","f422e48b268472e1b24d4d90dfeb0541","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Lachnospiraceae",0.96,NA,0.26
"750","f5eb7121b2211e05e4b44236e8465da3","Bacteria",0.98,NA,0.57,NA,0.53,NA,0.53,NA,0.36,NA,0.36
"751","ffcc7141415727ac75729ee258cf2cdd","Bacteria",1,NA,0.7,NA,0.65,NA,0.59,NA,0.41,NA,0.16
"752","09b54b1a9e10d772476ae5eac2faecce","Bacteria",0.98,NA,0.63,NA,0.58,NA,0.57,NA,0.34,NA,0.15
"753","0cc789249e7883b5e8a39b134e84b2d3","Bacteria",0.99,"Actinobacteria",0.98,"Actinobacteria",0.98,"Coriobacteriales",0.96,"Coriobacteriaceae",0.96,NA,0.51
"754","0d091c16d1f7ea5dd5fe8dc71cb00236","Bacteria",1,NA,0.54,NA,0.31,NA,0.31,NA,0.16,NA,0.04
"755","0d4cf90c82eee70759078318e8bc79a0","Bacteria",1,"Bacteroidetes",0.88,NA,0.59,NA,0.59,NA,0.2,NA,0.17
"756","114e0684f876f859fe429317885c9d39","Bacteria",0.93,NA,0.5,NA,0.29,NA,0.29,NA,0.2,NA,0.11
"757","138f62f1c9f1a0e406c1df0941fa80f1","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.89,"Clostridiales",0.89,"Lachnospiraceae",0.83,NA,0.59
"758","18471fa832e4e70abf61e765e7c4902c","Bacteria",0.98,"Bacteroidetes",0.9,NA,0.74,NA,0.74,NA,0.57,NA,0.27
"759","1bf8ad0e6f4c7bc2b6e12e9e258aa49d","Bacteria",1,NA,0.73,NA,0.37,NA,0.37,NA,0.18,NA,0.14
"760","1c9e3a3fadfd37420c9f10dd36fd261c","Bacteria",1,"Firmicutes",0.86,"Clostridia",0.8,NA,0.79,NA,0.53,NA,0.18
"761","1ecbb82020096f8cf8545806d6ac3d79","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.94,"Ruminococcus",0.9
"762","20763982d7b7026f48f8f3b053a93ce0","Bacteria",1,"Firmicutes",0.9,"Clostridia",0.89,"Clostridiales",0.89,NA,0.65,NA,0.22
"763","20e89b83e06ab59d9f213604a5ec240b","Bacteria",0.99,NA,0.36,NA,0.36,NA,0.36,NA,0.1,NA,0.1
"764","2ae3e57fc633e2e04716d2342c9ec06f","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.88,"Clostridiales",0.88,"Lachnospiraceae",0.83,NA,0.56
"765","2dac38caae98715bf2902b993b3da16e","Bacteria",1,"Bacteroidetes",0.92,NA,0.54,NA,0.54,NA,0.21,NA,0.2
"766","2e340a268d20e6a13ad630485ccf3a19","Bacteria",0.95,NA,0.22,NA,0.21,NA,0.21,NA,0.21,NA,0.21
"767","389870410f8fcb95fd2556b78da9fa88","Bacteria",1,"Firmicutes",0.8,"Clostridia",0.8,NA,0.79,NA,0.47,NA,0.19
"768","4388e42a07428e9f5dc770920b29664f","Bacteria",0.99,NA,0.31,NA,0.31,NA,0.31,NA,0.31,NA,0.31
"769","48e3bc7f21c38630c1e95f8bc64d1ade","Bacteria",1,NA,0.76,NA,0.61,NA,0.61,NA,0.6,NA,0.55
"770","4b8d7611c726aac7fa7c5d2624611ff5","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.96,"Clostridiales",0.96,"Ruminococcaceae",0.95,"Ruminococcus",0.94
"771","4ed0c53579ad7862dfaf4880c05b9676","Bacteria",0.97,"Bacteroidetes",0.82,NA,0.72,NA,0.72,NA,0.65,NA,0.34
"772","4fdf8db8d4f2523d7cf4d73e5cd8e10d","Bacteria",0.98,NA,0.39,NA,0.39,NA,0.39,NA,0.39,NA,0.39
"773","55d27f21b673cd8576507b983fa73baa","Bacteria",1,NA,0.74,NA,0.71,NA,0.69,NA,0.32,NA,0.1
"774","56241c96224e0a070071bc88ec699765","Bacteria",0.97,NA,0.48,NA,0.38,NA,0.3,NA,0.1,NA,0.07
"775","577d9be26f8510c19a86295fff39ebd5","Bacteria",1,"Proteobacteria",0.98,"Betaproteobacteria",0.95,NA,0.64,NA,0.64,NA,0.37
"776","5784ac0cd3604698b98a3f8fea4ff5f4","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.96,NA,0.33
"777","5b0e35e00f4bdab7cc05eb0717ea5136","Bacteria",0.98,"Bacteroidetes",0.91,"Bacteroidia",0.82,"Bacteroidales",0.82,NA,0.72,NA,0.66
"778","5ef49c2ec3350c2de18bee354c750388","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.85,"Clostridiales",0.85,NA,0.78,NA,0.31
"779","61ba83ebbd01d00bfa0d7107779c8b3f","Bacteria",1,"Bacteroidetes",0.89,"Bacteroidia",0.82,"Bacteroidales",0.82,NA,0.66,NA,0.47
"780","67a4249611ddc98f14d3851f5184f854","Bacteria",0.98,NA,0.58,NA,0.52,NA,0.52,NA,0.46,NA,0.46
"781","6d4ee990801b83a884c9441e2509e80e","Bacteria",0.99,NA,0.12,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"782","72ce612807249435f9f39f82eb100aa9","Bacteria",1,NA,0.69,NA,0.62,NA,0.57,NA,0.4,NA,0.16
"783","73e01f7d81c2fc54cfbc571b8c23e94c","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.97,"Bacteroidales",0.97,"Prevotellaceae",0.93,NA,0.73
"784","757780c22d3b221efbbf7941bc280b5c","Bacteria",1,NA,0.62,NA,0.44,NA,0.44,NA,0.43,NA,0.29
"785","772e91fab108635491f933de9e36fd33","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.93,"Pseudobutyrivibrio",0.88
"786","94d94d14f60a3e0be92068fd49dddad3","Bacteria",1,"Bacteroidetes",0.9,"Bacteroidia",0.86,"Bacteroidales",0.86,NA,0.79,NA,0.36
"787","95c65a70780270f9cb6a3d9e9fe8bb09","Bacteria",0.97,NA,0.28,NA,0.24,NA,0.24,NA,0.09,NA,0.09
"788","977488fae8cf8d19fbcf7d28baa6cefe","Bacteria",1,NA,0.54,NA,0.24,NA,0.23,NA,0.08,NA,0.07
"789","97ffb2b5931efd8fe7bdcb50a6043cd7","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",0.99,"Lachnospiraceae",0.99,NA,0.32
"790","995bffef80f21c590ee7787ee63fed7c","Bacteria",1,NA,0.77,NA,0.72,NA,0.72,NA,0.34,NA,0.1
"791","995f9f0421038cf844f58889b67e47b3","Bacteria",1,NA,0.76,NA,0.74,NA,0.71,NA,0.36,NA,0.35
"792","9d30d4058d32f55003b94c9a1f246625","Bacteria",0.99,NA,0.49,NA,0.48,NA,0.48,NA,0.21,NA,0.13
"793","9fcc4d7f2b0d4e5ee8ffb29f3377f51e","Bacteria",1,NA,0.21,NA,0.13,NA,0.13,NA,0.13,NA,0.13
"794","a313309c610c05f5aede493939a21a5e","Bacteria",1,NA,0.77,NA,0.64,NA,0.64,NA,0.33,NA,0.32
"795","a687cf168745f789fc5b9580981d98ba","Bacteria",1,"Bacteroidetes",0.96,NA,0.44,NA,0.44,NA,0.29,NA,0.29
"796","aa22c9d6502d198add582d98bd64196e","Bacteria",0.91,NA,0.71,NA,0.63,NA,0.63,NA,0.6,NA,0.18
"797","aa7ab3468c369b4b10834fb06f36cec9","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.85,"Clostridiales",0.85,NA,0.78,NA,0.57
"798","afc7ac9857afd1238961bb5506b9bb9f","Bacteria",0.88,NA,0.58,NA,0.56,NA,0.56,NA,0.33,NA,0.1
"799","b4a81917a7f5c1c9da614c64a484e0f6","Bacteria",1,"Firmicutes",0.86,NA,0.77,NA,0.76,NA,0.29,NA,0.11
"800","b4f35d4b7685518c8ae4c322d74bf27b","Bacteria",1,NA,0.78,NA,0.6,NA,0.56,NA,0.26,NA,0.17
"801","ba4881e736a3c51584e29be40517bd42","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"802","c24302bb529c32d439b9a08a4f430eb8","Bacteria",1,"Firmicutes",0.81,NA,0.78,NA,0.77,NA,0.58,NA,0.46
"803","c4886535d4a7f86327212f8bf50451c4","Bacteria",1,"Firmicutes",0.91,"Clostridia",0.9,"Clostridiales",0.89,"Lachnospiraceae",0.8,NA,0.42
"804","d006a77e6b415e40d18e0e21829dff51","Bacteria",0.98,NA,0.7,NA,0.49,NA,0.49,NA,0.32,NA,0.21
"805","d1ee83fa47ee5a00d46caaf483fe7497","Bacteria",0.99,NA,0.6,NA,0.27,NA,0.27,NA,0.23,NA,0.17
"806","db1b2a8b705fc3d7604d3b113f5b29b1","Bacteria",1,"Proteobacteria",0.86,"Alphaproteobacteria",0.8,NA,0.5,NA,0.4,NA,0.36
"807","db3e6541ff11de9fedda7a9d7ca2cd4d","Bacteria",0.99,"Proteobacteria",0.94,NA,0.6,NA,0.38,NA,0.38,NA,0.19
"808","e11048c20503f08bdadf6fd69f917164","Bacteria",1,"SR1",1,"SR1_genera_incertae_sedis",1,"SR1_genera_incertae_sedis",1,"SR1_genera_incertae_sedis",1,"SR1_genera_incertae_sedis",1
"809","e186518f9ccfa5eb1a101b231becdb77","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.93,"Flavonifractor",0.84
"810","e2cc752ec400662d90d9bf1c8aaa429d","Bacteria",0.99,NA,0.65,NA,0.41,NA,0.41,NA,0.41,NA,0.26
"811","e3e97bdd85e9bf5c27f803c6af8a8261","Bacteria",1,NA,0.74,NA,0.74,NA,0.64,NA,0.64,NA,0.64
"812","e51a63ec7f200fd9220bedf78e870b9f","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.83,"Clostridiales",0.82,NA,0.46,NA,0.36
"813","e97f02dd7cd3600fc701df8f127d299a","Bacteria",1,NA,0.62,NA,0.58,NA,0.58,NA,0.51,NA,0.18
"814","edc2a5a415a54617cc95514e8739eaf4","Bacteria",1,NA,0.22,NA,0.22,NA,0.21,NA,0.09,NA,0.03
"815","f9b543b99a9a428b3a8b44bb6989603b","Bacteria",0.99,NA,0.58,NA,0.5,NA,0.49,NA,0.13,NA,0.11
"816","fae362a1cd8f596b1c83454387ae7a98","Bacteria",1,NA,0.65,NA,0.47,NA,0.47,NA,0.27,NA,0.09
"817","ff94853aeb28bda5669763de2f72970f","Bacteria",0.98,NA,0.44,NA,0.22,NA,0.22,NA,0.18,NA,0.17
"818","02b1709264d2d7591f764b17b3657f0e","Bacteria",0.99,NA,0.68,NA,0.38,NA,0.3,NA,0.19,NA,0.16
"819","049bf9042d11f582193c0d4666c8d0cf","Bacteria",0.98,NA,0.51,NA,0.51,NA,0.51,NA,0.49,NA,0.48
"820","05dce36ea9a2893c008d1bdd55d99342","Bacteria",1,"Spirochaetes",0.91,"Spirochaetes",0.91,"Spirochaetales",0.91,"Spirochaetaceae",0.9,"Treponema",0.9
"821","0aeeb9e68416672098d948abfde82096","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.92,"Clostridiales",0.92,"Lachnospiraceae",0.86,NA,0.24
"822","0d2c5079f6521a424827cb9ec25d1acb","Bacteria",1,"Bacteroidetes",0.94,"Bacteroidia",0.93,"Bacteroidales",0.93,"Prevotellaceae",0.85,NA,0.46
"823","19e5bede63c968542d069ceb56d5e2f6","Bacteria",1,NA,0.59,NA,0.26,NA,0.26,NA,0.25,NA,0.18
"824","1a0947d60a04270e88af9cf89f5e7546","Bacteria",0.99,NA,0.51,NA,0.33,NA,0.33,NA,0.17,NA,0.16
"825","1bd5c258f8d0f1abad07b6005fce6b30","Bacteria",0.99,"Bacteroidetes",0.8,NA,0.63,NA,0.63,NA,0.51,NA,0.35
"826","1e2aaa52c2861afb78cfe046e133a3fb","Bacteria",1,"Firmicutes",0.85,NA,0.74,NA,0.74,NA,0.31,NA,0.12
"827","211d044674c86b4a5338292eebac4f64","Bacteria",1,NA,0.79,NA,0.71,NA,0.71,NA,0.68,NA,0.39
"828","2468e1f4dcfa23ca1421a7e293afb664","Bacteria",0.99,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.93,"Clostridiales_Incertae Sedis XIII",0.82,NA,0.74
"829","265b528e01c0433dcfc0690628a122e0","Bacteria",1,"Bacteroidetes",0.9,NA,0.39,NA,0.39,NA,0.23,NA,0.23
"830","2672cc8c9f0e3b40d3efbb9aa2c13361","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.99,"Bacteroidales",0.99,"Prevotellaceae",0.98,"Prevotella",0.98
"831","279ff3cc13820cb63f481b719031a1a7","Bacteria",1,"Firmicutes",0.93,NA,0.69,NA,0.69,NA,0.61,NA,0.32
"832","2bbf38e8f83376dc4ef9e80d8c650afd","Bacteria",0.98,NA,0.75,NA,0.58,NA,0.58,NA,0.52,NA,0.52
"833","34fe3c7d27986b9b5d2fbd7b3e2dbade","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Aeromonadales",1,"Succinivibrionaceae",1,"Succinivibrio",1
"834","3a3c7374fc6bee932779808345d8c17f","Bacteria",0.99,"Spirochaetes",0.8,"Spirochaetes",0.8,"Spirochaetales",0.8,NA,0.24,NA,0.24
"835","3a600ac84d5860101809ebdf68417553","Bacteria",0.96,NA,0.48,NA,0.19,NA,0.14,NA,0.06,NA,0.06
"836","3c2d1d413a6d6e865240a223b5cde1ce","Bacteria",0.94,"Bacteroidetes",0.82,NA,0.56,NA,0.56,NA,0.46,NA,0.27
"837","3ecda889f581a8dc0ff14b29907e5ee1","Bacteria",0.97,"Firmicutes",0.87,"Clostridia",0.82,"Clostridiales",0.82,NA,0.51,NA,0.29
"838","408d29a0d05ebd35f8a2e25ca46d406f","Bacteria",1,"Firmicutes",0.9,"Clostridia",0.88,"Clostridiales",0.88,NA,0.75,NA,0.18
"839","452ac635818877198c74a73b5d5cbb10","Bacteria",0.99,NA,0.71,NA,0.59,NA,0.53,NA,0.11,NA,0.09
"840","46a1a6015f852d5ef94998251fa9dfe5","Bacteria",0.99,"Bacteroidetes",0.95,"Bacteroidia",0.85,"Bacteroidales",0.85,NA,0.62,NA,0.4
"841","4940333c4b30e63c466dc940ddf87835","Bacteria",0.99,NA,0.64,NA,0.5,NA,0.46,NA,0.23,NA,0.18
"842","4a597e2d51b419cdfda26e6f282a8fd6","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.92,"Clostridiales",0.92,"Lachnospiraceae",0.82,NA,0.59
"843","4ee440473308b87cb855d695aa3029b0","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.87,"Clostridiales",0.87,"Ruminococcaceae",0.84,"Ruminococcus",0.81
"844","4f23f659b4439cbcafccd893533604d8","Bacteria",1,NA,0.23,NA,0.23,NA,0.23,NA,0.23,NA,0.23
"845","4f2aef8460d4e14375ed1f52d642f579","Bacteria",0.99,NA,0.69,NA,0.58,NA,0.51,NA,0.15,NA,0.13
"846","4fdb0c5abb86f50fa5e53961c1fb345f","Bacteria",1,"Bacteroidetes",0.92,"Bacteroidia",0.84,"Bacteroidales",0.84,NA,0.78,NA,0.5
"847","51268fd767cee712e4ae18dad7da6dd6","Bacteria",0.99,NA,0.71,NA,0.69,NA,0.67,NA,0.48,NA,0.22
"848","53d3dfa1e0b531bdb3b9a176a6e9bdd0","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.86,"Clostridiales",0.85,NA,0.44,NA,0.43
"849","587d4843911784ac1e2ffd7e509cbb3b","Bacteria",1,"Bacteroidetes",0.98,NA,0.45,NA,0.45,NA,0.25,NA,0.24
"850","5a1842850a5615211ce8d0907242035a","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.99,"Pseudobutyrivibrio",0.93
"851","5d4343d23e0f44f0ba5f998be08d066b","Bacteria",0.99,NA,0.14,NA,0.14,NA,0.14,NA,0.14,NA,0.14
"852","5f7a54d7e1158fe19d82948b5428b4c8","Bacteria",0.99,"Firmicutes",0.89,"Clostridia",0.86,"Clostridiales",0.82,NA,0.75,NA,0.23
"853","63b4c64dbe676c261f874a67112f9a7d","Bacteria",0.99,NA,0.52,NA,0.52,NA,0.52,NA,0.52,NA,0.52
"854","68ccfa38ecf1ae05eb70b00239468ab0","Bacteria",1,NA,0.65,NA,0.63,NA,0.61,NA,0.29,NA,0.25
"855","69d1d0ca257c6f46f51f701ca3c5b886","Bacteria",1,NA,0.61,NA,0.49,NA,0.49,NA,0.48,NA,0.35
"856","6af4a21eceb571f83f88850e27f416e3","Bacteria",0.98,"Actinobacteria",0.91,"Actinobacteria",0.91,"Coriobacteriales",0.9,"Coriobacteriaceae",0.9,NA,0.69
"857","6b1f95ad504dfe27a8358b28e9b9fa8a","Bacteria",1,NA,0.52,NA,0.51,NA,0.5,NA,0.26,NA,0.09
"858","6dce822efae86eb14e6a63c557a8cc5e","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.8,"Clostridiales",0.8,NA,0.73,NA,0.57
"859","72d031635e649d8c12d039c0ddea7a6c","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.93,"Clostridiales",0.93,"Lachnospiraceae",0.88,NA,0.26
"860","75abef1313dbc89cf4eec2d1d5f3e3e2","Bacteria",0.99,NA,0.78,NA,0.62,NA,0.62,NA,0.62,NA,0.52
"861","79689f3fece4bd8ca65ea6e6734d6567","Bacteria",0.99,NA,0.7,NA,0.67,NA,0.63,NA,0.23,NA,0.14
"862","7a1cf5915d0aae8e4d7c06e6b546a6f9","Bacteria",1,NA,0.66,NA,0.43,NA,0.43,NA,0.33,NA,0.22
"863","7a6d43da30d209c5db33d65942b0a2fb","Bacteria",1,NA,0.66,NA,0.15,NA,0.11,NA,0.11,NA,0.11
"864","7aa231a69e74b646c7217ff2a2f14cec","Bacteria",0.99,NA,0.74,NA,0.64,NA,0.64,NA,0.26,NA,0.22
"865","7b5398e8bcebfeb07ce1a82255b6fd3d","Bacteria",1,NA,0.7,NA,0.6,NA,0.6,NA,0.29,NA,0.18
"866","7e380d55bba12de07a1183e994232e33","Bacteria",1,NA,0.12,NA,0.12,NA,0.11,NA,0.11,NA,0.1
"867","819c1992bbbdc9780deb7d4024a3859c","Bacteria",0.98,NA,0.78,NA,0.73,NA,0.73,NA,0.26,NA,0.19
"868","81a6b3814ca4a2deb03732350f335fd8","Bacteria",0.98,NA,0.56,NA,0.23,NA,0.16,NA,0.16,NA,0.14
"869","81fb1f9ac2c1c246288507c63e1ec1f6","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.98,"Bacteroidales",0.98,"Prevotellaceae",0.96,NA,0.65
"870","822f1779ee75dbd12661b0ed05ecf4b0","Bacteria",1,NA,0.79,NA,0.78,NA,0.78,NA,0.68,NA,0.31
"871","86ab35b28e17021f467e50b4c82e3012","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Acidaminococcaceae",0.99,"Succiniclasticum",0.99
"872","885427f1f6d1414d9e6d34224ab108d4","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.88,"Clostridiales",0.87,NA,0.61,NA,0.61
"873","887bb1d23ed98820a1a91bc559c8c17d","Bacteria",1,NA,0.63,NA,0.54,NA,0.53,NA,0.27,NA,0.25
"874","8f067d60502f7971a975821c4204f473","Bacteria",0.99,NA,0.31,NA,0.31,NA,0.31,NA,0.31,NA,0.28
"875","99ad40e72393a6a1d7062045c45ed826","Bacteria",1,NA,0.58,NA,0.58,NA,0.52,NA,0.52,NA,0.52
"876","9a57434f8c10c78ee5beb8bd6a60a104","Bacteria",1,NA,0.74,NA,0.69,NA,0.66,NA,0.64,NA,0.27
"877","9a99f46f86a2024328a3289aaf7e5d1d","Bacteria",1,"Firmicutes",0.81,"Clostridia",0.8,"Clostridiales",0.8,NA,0.18,NA,0.14
"878","9d4df63d656f25100fe8db6de93a65fb","Bacteria",1,"Proteobacteria",0.96,"Betaproteobacteria",0.88,NA,0.55,NA,0.55,NA,0.22
